simulation,seed,steps,config,avg_energy,stability,diversity,goal_completion,elapsed_sec
food-hunt,201,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.10717923921691129, ""food_radius"": 2.628766618652815, ""food_spawn_min_dist"": 6.496375129539408}, ""point_n"": 100}",0.020165253,0.1542467,84.12203027403777,0.0,4.828916788101196
food-hunt,202,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.09525267842598008, ""food_radius"": 1.7034538057007023, ""food_spawn_min_dist"": 4.658935924089084}, ""point_n"": 100}",0.044757094,0.15142749,89.21942756114198,0.0,4.925765514373779
food-hunt,203,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.06100545801450015, ""food_radius"": 2.602874996686696, ""food_spawn_min_dist"": 7.70551139307286}, ""point_n"": 100}",0.0014190652,0.15925825,80.04051278787357,0.0,4.730846166610718
food-hunt,204,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.04735343377758312, ""food_radius"": 2.860819525759495, ""food_spawn_min_dist"": 7.58910410573408}, ""point_n"": 100}",0.032095015,0.16604441,83.08370318663258,0.0,4.790647029876709
food-hunt,205,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.036489263112654026, ""food_radius"": 1.5610521362988383, ""food_spawn_min_dist"": 5.571811538558414}, ""point_n"": 100}",0.013589576,0.160441,85.15606130754692,0.0,4.773194074630737
food-hunt,206,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.09649740982111998, ""food_radius"": 2.5871285434454077, ""food_spawn_min_dist"": 5.688890517854954}, ""point_n"": 100}",0.016595509,0.14781243,91.30072782449835,0.0,4.837767839431763
food-hunt,207,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.10168333592741621, ""food_radius"": 2.5777227772110605, ""food_spawn_min_dist"": 7.512948315935175}, ""point_n"": 100}",0.005212674,0.15589237,81.26967652729905,0.0,4.830937623977661
food-hunt,208,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.0722125368232289, ""food_radius"": 1.9775296564226772, ""food_spawn_min_dist"": 6.196242224452556}, ""point_n"": 100}",-0.02827652,0.15497944,72.1377730955471,0.0,4.734177350997925
food-hunt,209,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.03961390337544406, ""food_radius"": 2.9655338858624845, ""food_spawn_min_dist"": 5.491614260606704}, ""point_n"": 100}",0.0231823,0.1548435,80.72415122754234,0.0,4.716230630874634
food-hunt,210,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.041890037606750405, ""food_radius"": 1.9858424255613967, ""food_spawn_min_dist"": 5.852749811789758}, ""point_n"": 100}",0.01693919,0.15234853,88.268052872634,0.0,4.6540443897247314
food-hunt,211,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.06920469650676007, ""food_radius"": 2.269137179772889, ""food_spawn_min_dist"": 4.071552229923663}, ""point_n"": 100}",-0.008254,0.15155323,77.84207885072942,0.0,4.747413396835327
food-hunt,212,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.1049921842753969, ""food_radius"": 2.1585745335336814, ""food_spawn_min_dist"": 6.488062802962036}, ""point_n"": 100}",0.009389498,0.15968902,74.6194407975201,0.0,4.708682060241699
food-hunt,213,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.08412755191648527, ""food_radius"": 1.952441027139612, ""food_spawn_min_dist"": 4.974137325906753}, ""point_n"": 100}",-0.017177302,0.15609416,64.59735722361785,0.0,4.738458633422852
food-hunt,214,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.03566702908014891, ""food_radius"": 2.62537901027555, ""food_spawn_min_dist"": 4.69987438210649}, ""point_n"": 100}",0.053046364,0.15054558,85.19512648323692,0.0,4.744122266769409
food-hunt,215,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.10840571222602538, ""food_radius"": 1.6596954399050432, ""food_spawn_min_dist"": 6.988874866325876}, ""point_n"": 100}",0.019431444,0.15729721,88.62157077915118,0.0,4.71252179145813
food-hunt,216,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.06944945099271152, ""food_radius"": 1.7235375023380883, ""food_spawn_min_dist"": 5.474226971619029}, ""point_n"": 100}",0.008327632,0.15008208,70.21399418454159,0.0,4.674456834793091
